state,city,county
ia,panama,shelby
ia,panora,guthrie
ia,parkersburg,butler
ia,parnell,iowa
ia,paton,greene
ia,patterson,madison
ia,paullina,obrien
ia,pella,marion
ia,peosta,dubuque
ia,percival,fremont
ia,perry,dallas
ia,persia,harrison
ia,peru,madison
ia,peterson,clay
ia,pierson,woodbury
ia,pilot grove,lee
ia,pilot mound,boone
ia,pisgah,harrison
ia,plainfield,bremer
ia,plano,appanoose
ia,pleasant valley,scott
ia,pleasantville,marion
ia,plover,pocahontas
ia,plymouth,cerro gordo
ia,pocahontas,pocahontas
ia,polk city,polk
ia,pomeroy,calhoun
ia,popejoy,franklin
ia,portsmouth,shelby
ia,postville,allamakee
ia,prairie city,jasper
ia,prairieburg,linn
ia,prescott,adams
ia,preston,jackson
ia,primghar,obrien
ia,princeton,scott
ia,prole,warren
ia,promise city,wayne
ia,protivin,howard
ia,pulaski,davis
ia,quasqueton,buchanan
ia,quimby,cherokee
ia,radcliffe,hardin
ia,rake,winnebago
ia,ralston,carroll
ia,randalia,fayette
ia,randall,hamilton
ia,randolph,fremont
ia,raymond,black hawk
ia,readlyn,bremer
ia,reasnor,jasper
ia,red oak,montgomery
ia,redding,ringgold
ia,redfield,dallas
ia,reinbeck,grundy
ia,rembrandt,buena vista
ia,remsen,plymouth
ia,renwick,humboldt
ia,rhodes,marshall
ia,riceville,howard
ia,richland,keokuk
ia,ricketts,crawford
ia,ridgeway,winneshiek
ia,ringsted,emmet
ia,rippey,greene
ia,riverside,washington
ia,riverton,fremont
ia,robins,linn
ia,rock falls,cerro gordo
ia,rock rapids,lyon
ia,rock valley,sioux
ia,rockford,floyd
ia,rockwell,cerro gordo
ia,rockwell city,calhoun
ia,rodney,monona
ia,roland,story
ia,rolfe,pocahontas
ia,rome,henry
ia,rose hill,mahaska
ia,rowan,wright
ia,rowley,buchanan
ia,royal,clay
ia,rudd,floyd
ia,runnells,polk
ia,russell,lucas
ia,ruthven,palo alto
ia,rutland,humboldt
ia,ryan,delaware
ia,sabula,jackson
ia,sac city,sac
ia,saint ansgar,mitchell
ia,saint anthony,marshall
ia,saint charles,madison
ia,saint donatus,jackson
ia,saint lucas,fayette
ia,saint marys,warren
ia,saint olaf,clayton
ia,saint paul,lee
ia,salem,henry
ia,salix,woodbury
ia,sanborn,obrien
ia,scarville,winnebago
ia,schaller,sac
ia,schleswig,crawford
ia,scranton,greene
ia,searsboro,poweshiek
ia,selma,van buren
ia,sergeant bluff,woodbury
ia,seymour,wayne
ia,shambaugh,page
ia,shannon city,union
ia,sharpsburg,taylor
ia,sheffield,franklin
ia,shelby,pottawattamie
ia,sheldahl,polk
ia,sheldon,obrien
ia,shell rock,butler
ia,shellsburg,benton
ia,shenandoah,page
ia,sherrill,dubuque
ia,sibley,osceola
ia,sidney,fremont
ia,sigourney,keokuk
ia,silver city,mills
ia,sioux center,sioux
ia,sioux city,woodbury
ia,sioux rapids,buena vista
ia,slater,story
ia,sloan,woodbury
ia,smithland,woodbury
ia,soldier,monona
ia,solon,johnson
ia,somers,calhoun
ia,south amana,iowa
ia,south english,keokuk
ia,spencer,clay
ia,sperry,des moines
ia,spillville,winneshiek
ia,spirit lake,dickinson
ia,spragueville,jackson
ia,springbrook,jackson
ia,springville,linn
ia,stacyville,mitchell
ia,stanhope,hamilton
ia,stanley,buchanan
ia,stanton,montgomery
ia,stanwood,cedar
ia,state center,marshall
ia,steamboat rock,hardin
ia,stockport,van buren
ia,stockton,muscatine
ia,storm lake,buena vista
ia,story city,story
ia,stout,grundy
ia,stratford,hamilton
ia,strawberry point,clayton
ia,stuart,guthrie
ia,sully,jasper
ia,sumner,bremer
ia,superior,dickinson
ia,sutherland,obrien
ia,swaledale,cerro gordo
ia,swan,marion
ia,swea city,kossuth
ia,swedesburg,henry
ia,swisher,johnson
ia,tabor,fremont
ia,tama,tama
ia,teeds grove,clinton
ia,templeton,carroll
ia,terril,dickinson
ia,thayer,union
ia,thompson,winnebago
ia,thor,humboldt
ia,thornburg,keokuk
ia,thornton,cerro gordo
ia,thurman,fremont
ia,tiffin,johnson
ia,tingley,ringgold
ia,tipton,cedar
ia,titonka,kossuth
ia,toddville,linn
ia,toeterville,mitchell
ia,toledo,tama
ia,tracy,marion
ia,traer,tama
ia,treynor,pottawattamie
ia,tripoli,bremer
ia,troy mills,linn
ia,truesdale,buena vista
ia,truro,madison
ia,udell,appanoose
ia,underwood,pottawattamie
ia,union,hardin
ia,unionville,appanoose
ia,university park,mahaska
ia,urbana,benton
ia,urbandale,polk
ia,ute,monona
ia,vail,crawford
ia,van horne,benton
ia,van meter,dallas
ia,van wert,decatur
ia,varina,pocahontas
ia,ventura,cerro gordo
ia,victor,iowa
ia,villisca,montgomery
ia,vincent,webster
ia,vining,tama
ia,vinton,benton
ia,viola,linn
ia,volga,clayton
ia,wadena,fayette
ia,walcott,scott
ia,walford,benton
ia,walker,linn
ia,wall lake,sac
ia,wallingford,emmet
ia,walnut,pottawattamie
ia,wapello,louisa
ia,washington,washington
ia,washta,cherokee
ia,waterloo,black hawk
ia,waterville,allamakee
ia,watkins,benton
ia,waucoma,fayette
ia,waukee,dallas
ia,waukon,allamakee
ia,waverly,bremer
ia,wayland,henry
ia,webb,clay
ia,webster,keokuk
ia,webster city,hamilton
ia,weldon,decatur
ia,wellman,washington
ia,wellsburg,grundy
ia,welton,muscatine
ia,wesley,kossuth
ia,west bend,palo alto
ia,west branch,cedar
ia,west burlington,des moines
ia,west chester,washington
ia,west des moines,polk
ia,west grove,davis
ia,west liberty,muscatine
ia,west point,lee
ia,west union,fayette
ia,westfield,plymouth
ia,westgate,fayette
ia,westphalia,shelby
ia,westside,crawford
ia,wever,lee
ia,what cheer,keokuk
ia,wheatland,clinton
ia,whiting,monona
ia,whittemore,kossuth
ia,whitten,hardin
ia,williams,hamilton
ia,williamsburg,iowa
ia,williamson,lucas
ia,wilton,muscatine
ia,winfield,henry
ia,winterset,madison
ia,winthrop,buchanan
ia,wiota,cass
ia,woden,hancock
ia,woodbine,harrison
ia,woodburn,clarke
ia,woodward,dallas
ia,woolstock,wright
ia,worthington,dubuque
ia,wyoming,jones
ia,yale,guthrie
ia,yarmouth,des moines
ia,yorktown,page
ia,zearing,story
ia,zwingle,dubuque
id,aberdeen,bingham
id,ahsahka,clearwater
id,albion,cassia
id,almo,cassia
id,american falls,power
id,arbon,power
id,arco,butte
id,arimo,bannock
id,ashton,fremont
id,athol,kootenai
id,atlanta,elmore
id,atomic city,bingham
id,avery,shoshone
id,bancroft,caribou
id,banks,boise
id,basalt,bingham
id,bayview,kootenai
id,bellevue,blaine
id,bern,bear lake
id,blackfoot,bingham
id,blanchard,bonner
id,bliss,gooding
id,bloomington,bear lake
id,boise,
id,boise,ada
id,bonners ferry,boundary
id,bovill,latah
id,bruneau,owyhee
id,buhl,twin falls
id,burley,cassia
id,calder,shoshone
id,caldwell,canyon
id,cambridge,washington
id,carey,blaine
id,careywood,bonner
id,carmen,lemhi
id,cascade,valley
id,castleford,twin falls
id,cataldo,kootenai
id,challis,custer
id,chester,fremont
id,clark fork,bonner
id,clarkia,shoshone
id,clayton,custer
id,clifton,franklin
id,cobalt,lemhi
id,cocolalla,bonner
id,coeur d alene,kootenai
id,colburn,bonner
id,conda,caribou
id,coolin,bonner
id,corral,camas
id,cottonwood,idaho
id,council,adams
id,craigmont,lewis
id,culdesac,nez perce
id,dayton,franklin
id,deary,latah
id,declo,cassia
id,desmet,benewah
id,dietrich,lincoln
id,dingle,bear lake
id,donnelly,valley
id,dover,bonner
id,downey,bannock
id,driggs,teton
id,dubois,clark
id,eagle,ada
id,eastport,boundary
id,eden,jerome
id,elk city,idaho
id,elk river,clearwater
id,ellis,custer
id,emmett,gem
id,fairfield,camas
id,felt,teton
id,fenn,idaho
id,ferdinand,idaho
id,fernwood,benewah
id,filer,twin falls
id,firth,bingham
id,fish haven,bear lake
id,fort hall,bingham
id,franklin,franklin
id,fruitland,payette
id,garden city,ada
id,garden valley,boise
id,genesee,latah
id,geneva,bear lake
id,georgetown,bear lake
id,gibbonsville,lemhi
id,glenns ferry,elmore
id,gooding,gooding
id,grace,caribou
id,grand view,owyhee
id,grangeville,idaho
id,greencreek,idaho
id,greenleaf,canyon
id,hagerman,gooding
id,hailey,blaine
id,hamer,jefferson
id,hammett,elmore
id,hansen,twin falls
id,harrison,kootenai
id,harvard,latah
id,hayden,kootenai
id,hazelton,jerome
id,heyburn,minidoka
id,hill city,camas
id,holbrook,oneida
id,homedale,owyhee
id,hope,bonner
id,horseshoe bend,boise
id,howe,butte
id,huston,canyon
id,idaho city,boise
id,idaho falls,bonneville
id,indian valley,adams
id,inkom,bannock
id,iona,bonneville
id,irwin,bonneville
id,island park,fremont
id,jerome,jerome
id,juliaetta,latah
id,kamiah,lewis
id,kellogg,shoshone
id,kendrick,latah
id,ketchum,blaine
id,kimberly,twin falls
id,king hill,elmore
id,kingston,shoshone
id,kooskia,idaho
id,kootenai,bonner
id,kuna,ada
id,laclede,bonner
id,lake fork,valley
id,lapwai,nez perce
id,lava hot springs,bannock
id,leadore,lemhi
id,lemhi,lemhi
id,lenore,clearwater
id,letha,gem
id,lewiston,nez perce
id,lewisville,jefferson
id,lowman,boise
id,lucile,idaho
id,mackay,custer
id,macks inn,fremont
id,malad city,oneida
id,malta,cassia
id,marsing,owyhee
id,may,lemhi
id,mccall,valley
id,mccammon,bannock
id,medimont,kootenai
id,melba,canyon
id,menan,jefferson
id,meridian,ada
id,mesa,adams
id,middleton,canyon
id,midvale,washington
id,minidoka,minidoka
id,monteview,jefferson
id,montpelier,bear lake
id,moore,butte
id,moreland,bingham
id,moscow,latah
id,mountain home,elmore
id,mountain home a f b,elmore
id,moyie springs,boundary
id,mullan,shoshone
id,murphy,owyhee
id,murray,shoshone
id,murtaugh,twin falls
id,nampa,canyon
id,naples,boundary
id,new meadows,adams
id,new plymouth,payette
id,newdale,fremont
id,nezperce,lewis
id,nordman,bonner
id,north fork,lemhi
id,notus,canyon
id,oakley,cassia
id,ola,gem
id,oldtown,bonner
id,orofino,clearwater
id,osburn,shoshone
id,paris,bear lake
id,parker,fremont
id,parma,canyon
id,paul,minidoka
id,payette,payette
id,peck,nez perce
id,picabo,blaine
id,pierce,clearwater
id,pinehurst,shoshone
id,pingree,bingham
id,placerville,boise
id,plummer,benewah
id,pocatello,bannock
id,pollock,idaho
id,ponderay,bonner
id,porthill,boundary
id,post falls,kootenai
id,potlatch,latah
id,preston,franklin
id,priest river,bonner
id,princeton,latah
id,rathdrum,kootenai
id,reubens,lewis
id,rexburg,madison
id,richfield,lincoln
id,rigby,jefferson
id,riggins,idaho
id,ririe,jefferson
id,roberts,jefferson
id,rockland,power
id,rogerson,twin falls
id,rupert,minidoka
id,sagle,bonner
id,saint anthony,fremont
id,saint charles,bear lake
id,saint maries,benewah
id,salmon,lemhi
id,sandpoint,bonner
id,santa,benewah
id,shelley,bingham
id,shoshone,lincoln
id,shoup,lemhi
id,silverton,shoshone
id,smelterville,shoshone
id,soda springs,caribou
id,spencer,clark
id,spirit lake,kootenai
id,springfield,bingham
id,stanley,custer
id,star,ada
id,stites,idaho
id,sugar city,madison
id,sun valley,blaine
id,swan valley,bonneville
id,swanlake,bannock
id,sweet,gem
id,tendoy,lemhi
id,tensed,benewah
id,terreton,jefferson
id,teton,fremont
id,tetonia,teton
id,thatcher,franklin
id,troy,latah
id,twin falls,twin falls
id,ucon,bonneville
id,victor,teton
id,viola,latah
id,wallace,shoshone
id,warren,idaho
id,wayan,caribou
id,weippe,clearwater
id,weiser,washington
id,wendell,gooding
id,weston,franklin
id,white bird,idaho
id,wilder,canyon
id,winchester,lewis
id,worley,kootenai
id,yellow pine,valley
il,abingdon,knox
il,adair,mcdonough
il,addieville,washington
il,addison,dupage
il,akin,franklin
il,albany,whiteside
il,albers,clinton
il,albion,edwards
il,alden,mchenry
il,aledo,mercer
il,alexander,morgan
il,alexis,mercer
il,algonquin,mchenry
il,alhambra,madison
il,allendale,wabash
il,allerton,vermilion
il,alma,marion
il,alpha,henry
il,alsey,scott
il,alsip,cook
il,altamont,effingham
il,alto pass,union
il,alton,madison
il,altona,knox
il,alvin,vermilion
il,amboy,lee
il,anchor,mclean
il,ancona,livingston
il,andalusia,rock island
il,andover,henry
il,anna,union
il,annapolis,crawford
il,annawan,henry
il,antioch,lake
il,apple river,jo daviess
il,arcola,douglas
il,arenzville,cass
il,argenta,macon
il,arlington,bureau
il,arlington heights,cook
il,armington,tazewell
il,armstrong,vermilion
il,aroma park,kankakee
il,arrowsmith,mclean
il,arthur,douglas
il,ashkum,iroquois
il,ashland,cass
il,ashley,washington
il,ashmore,coles
il,ashton,lee
il,assumption,christian
il,astoria,fulton
il,athens,menard
il,atkinson,henry
il,atlanta,logan
il,atwood,douglas
il,auburn,sangamon
il,augusta,hancock
il,aurora,dupage
il,aurora,kane
il,ava,jackson
il,aviston,clinton
il,avon,fulton
il,baileyville,ogle
il,baldwin,randolph
il,bardolph,mcdonough
il,barnhill,wayne
il,barrington,lake
il,barry,pike
il,barstow,rock island
il,bartelso,clinton
il,bartlett,dupage
il,basco,hancock
il,batavia,kane
il,batchtown,calhoun
il,bath,mason
il,baylis,pike
il,beardstown,cass
il,beason,logan
il,beaverville,iroquois
il,beckemeyer,clinton
il,bedford park,cook
il,beecher,will
il,beecher city,effingham
il,belknap,johnson
il,belle rive,jefferson
il,belleville,saint clair
il,bellflower,mclean
il,bellmont,wabash
il,bellwood,cook
il,belvidere,boone
il,bement,piatt
il,benld,macoupin
il,bensenville,dupage
il,benson,woodford
il,benton,franklin
il,berkeley,cook
il,berwick,warren
il,berwyn,cook
il,bethalto,madison
il,bethany,moultrie
il,big rock,kane
il,biggsville,henderson
il,bingham,fayette
il,bishop hill,henry
il,bismarck,vermilion
il,blackstone,livingston
il,blandinsville,mcdonough
il,bloomingdale,dupage
il,bloomington,mclean
il,blue island,cook
il,blue mound,macon
il,bluff springs,cass
il,bluffs,scott
il,bluford,jefferson
il,boles,johnson
il,bolingbrook,will
il,bondville,champaign
il,bone gap,edwards
il,bonfield,kankakee
il,bonnie,jefferson
il,boody,macon
il,bourbonnais,kankakee
il,bowen,hancock
il,braceville,grundy
il,bradford,stark
il,bradley,kankakee
il,braidwood,will
il,breese,clinton
il,bridgeport,lawrence
il,bridgeview,cook
il,brighton,macoupin
il,brimfield,peoria
il,bristol,kendall
il,broadlands,champaign
il,broadview,cook
il,brocton,edgar
il,brookfield,cook
il,brookport,massac
il,broughton,hamilton
il,browning,schuyler
il,browns,edwards
il,brownstown,fayette
il,brussels,calhoun
il,bryant,fulton
il,buckingham,kankakee
il,buckley,iroquois
il,buckner,franklin
il,buda,bureau
il,buffalo,sangamon
il,buffalo grove,lake
il,buffalo prairie,rock island
il,bulpitt,christian
il,buncombe,johnson
il,bunker hill,macoupin
il,burbank,cook
il,bureau,bureau
il,burlington,kane
il,burnt prairie,white
il,bushnell,mcdonough
il,butler,montgomery
il,byron,ogle
il,cabery,ford
il,cairo,alexander
il,caledonia,boone
il,calhoun,richland
il,calumet city,cook
il,camargo,douglas
il,cambria,williamson
il,cambridge,henry
il,camden,schuyler
il,cameron,warren
il,camp grove,marshall
il,camp point,adams
il,campbell hill,jackson
il,campus,livingston
il,canton,fulton
il,cantrall,sangamon
il,capron,boone
il,carbon cliff,rock island
il,carbondale,jackson
il,carlinville,macoupin
il,carlock,mclean
il,carlyle,clinton
il,carman,henderson
il,carmi,white
il,carol stream,dupage
il,carpentersville,kane
il,carrier mills,saline
il,carrollton,greene
il,carterville,williamson
il,carthage,hancock
il,cary,mchenry
il,casey,clark
il,caseyville,saint clair
il,castleton,stark
il,catlin,vermilion
il,cave in rock,hardin
il,cedar point,la salle
il,cedarville,stephenson
il,centralia,marion
il,cerro gordo,piatt
il,chadwick,carroll
il,chambersburg,pike
il,champaign,champaign
il,chana,ogle
il,chandlerville,cass
il,channahon,will
il,chapin,morgan
il,charleston,coles
il,chatham,sangamon
il,chatsworth,livingston
il,chebanse,iroquois
il,chenoa,mclean
il,cherry,bureau
il,cherry valley,winnebago
il,chester,randolph
il,chesterfield,macoupin
il,chestnut,logan
il,chicago,cook
il,chicago heights,cook
il,chicago ridge,cook
il,chillicothe,peoria
il,chrisman,edgar
il,christopher,franklin
il,cicero,cook
il,cisco,piatt
il,cisne,wayne
il,cissna park,iroquois
il,clare,dekalb
il,claremont,richland
il,clarendon hills,dupage
il,clay city,clay
il,clayton,adams
il,claytonville,iroquois
il,clifton,iroquois
il,clinton,dewitt
il,coal city,grundy
il,coal valley,rock island
il,coatsburg,adams
il,cobden,union
il,coello,franklin
il,coffeen,montgomery
il,colchester,mcdonough
il,colfax,mclean
il,collinsville,madison
il,collison,vermilion
il,colona,henry
il,colp,williamson
il,columbia,monroe
il,colusa,hancock
il,compton,lee
il,concord,morgan
il,congerville,woodford
il,cooksville,mclean
il,cordova,rock island
il,cornell,livingston
il,cornland,logan
il,cortland,dekalb
il,cottage hills,madison
il,coulterville,randolph
il,country club hills,cook
il,cowden,shelby
il,creal springs,williamson
il,crescent city,iroquois
il,crest hill,will
il,creston,ogle
il,crete,will
il,creve coeur,tazewell
il,cropsey,mclean
il,crossville,white
il,crystal lake,mchenry
il,cuba,fulton
il,cullom,livingston
il,cutler,perry
il,cypress,johnson
il,dahinda,knox
il,dahlgren,hamilton
il,dakota,stephenson
il,dale,hamilton
il,dallas city,hancock
il,dalton city,moultrie
il,dalzell,bureau
il,dana,la salle
il,danforth,iroquois
il,danvers,mclean
il,danville,vermilion
il,darien,dupage
il,davis,stephenson
il,davis junction,ogle
il,dawson,sangamon
il,de land,piatt
il,de soto,jackson
il,decatur,macon
il,deer creek,tazewell
il,deer grove,whiteside
il,deerfield,lake
il,dekalb,dekalb
il,delavan,tazewell
il,dennison,clark
il,depue,bureau
il,des plaines,cook
il,dewey,champaign
il,dewitt,dewitt
il,dieterich,effingham
il,divernon,sangamon
il,dix,jefferson
il,dixon,lee
il,dolton,cook
il,dongola,union
il,donnellson,montgomery
il,donovan,iroquois
il,dorsey,madison
il,dover,bureau
il,dow,jersey
il,dowell,jackson
il,downers grove,dupage
il,downs,mclean
il,du bois,washington
il,du quoin,perry
il,dundas,richland
il,dundee,kane
il,dunfermline,fulton
il,dunlap,peoria
il,dupo,saint clair
il,durand,winnebago
il,dwight,livingston
il,eagarville,macoupin
il,earlville,la salle
il,east alton,madison
il,east carondelet,saint clair
il,east dubuque,jo daviess
il,east galesburg,knox
il,east lynn,vermilion
il,east moline,rock island
il,east peoria,tazewell
il,east saint louis,saint clair
il,easton,mason
il,eddyville,pope
il,edelstein,peoria
il,edgewood,effingham
il,edinburg,christian
il,edwards,peoria
il,edwardsville,madison
il,effingham,effingham
il,el paso,woodford
il,elburn,kane
il,eldena,lee
il,eldorado,saline
il,eldred,greene
il,eleroy,stephenson
il,elgin,kane
il,elizabeth,jo daviess
il,elizabethtown,hardin
il,elk grove village,cook
il,elkhart,logan
il,elkville,jackson
il,ellery,edwards
il,elliott,ford
il,ellis grove,randolph
il,ellisville,fulton
il,ellsworth,mclean
il,elmhurst,dupage
il,elmwood,peoria
il,elmwood park,cook
il,elsah,jersey
il,elvaston,hancock
il,elwin,macon
il,elwood,will
il,emden,logan
il,emington,livingston
il,emma,white
il,energy,williamson
il,enfield,white
il,eola,dupage
il,equality,gallatin
il,erie,whiteside
il,esmond,dekalb
il,essex,kankakee
il,eureka,woodford
il,evanston,cook
il,evansville,randolph
il,evergreen park,cook
il,ewing,franklin
il,fairbury,livingston
il,fairfield,wayne
il,fairmount,vermilion
il,fairview,fulton
il,fairview heights,saint clair
il,farina,fayette
il,farmer city,dewitt
il,farmersville,montgomery
il,farmington,fulton
il,fenton,whiteside
il,ferris,hancock
il,fiatt,fulton
il,fidelity,jersey
il,fieldon,jersey
il,fillmore,montgomery
il,findlay,shelby
il,fisher,champaign
il,fithian,vermilion
il,flanagan,livingston
il,flat rock,crawford
il,flora,clay
il,flossmoor,cook
il,foosland,champaign
il,forest city,mason
il,forest park,cook
il,forrest,livingston
il,forreston,ogle
il,forsyth,macon
il,fort sheridan,lake
il,fowler,adams
il,fox lake,lake
il,fox river grove,mchenry
il,fox valley,dupage
il,frankfort,will
il,frankfort heights,franklin
il,franklin,morgan
